"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"FIE00142080","60.3269","24.9603","51.0","2020-04-08","6.5","12.2","1.4"
"FIE00142080","60.3269","24.9603","51.0","2020-04-09","5.4","9.9","4.1"
"FIE00142080","60.3269","24.9603","51.0","2020-04-10","2.3","8.2","-1.1"
"FIE00142080","60.3269","24.9603","51.0","2020-04-11","2.2","8.2","-3.1"
"FIE00142080","60.3269","24.9603","51.0","2020-04-12","4.1","6.2","-1.4"
"FIE00142080","60.3269","24.9603","51.0","2020-04-13","3.2","7.7","0.8"
"FIE00142080","60.3269","24.9603","51.0","2020-04-14","1.1","5.6","-0.5"
"FIE00142080","60.3269","24.9603","51.0","2020-04-15","2.7","7.6","-0.9"
"FIE00142080","60.3269","24.9603","51.0","2020-04-16","2.0","7.0","0.0"
"FIE00142080","60.3269","24.9603","51.0","2020-04-17","3.7","7.0","0.1"
"FIE00142080","60.3269","24.9603","51.0","2020-04-18","5.2","9.8","1.4"
"FIE00142080","60.3269","24.9603","51.0","2020-04-19","5.6","10.2","1.2"
"FIE00142080","60.3269","24.9603","51.0","2020-04-20","8.7","13.3","5.1"
"FIE00142080","60.3269","24.9603","51.0","2020-04-21","8.9","15.9","3.7"
"FIE00142080","60.3269","24.9603","51.0","2020-04-22","7.4","12.4","3.5"
"FIE00142080","60.3269","24.9603","51.0","2020-04-23","7.3","14.0","1.6"
"FIE00142080","60.3269","24.9603","51.0","2020-04-24","5.4","10.2","4.3"
"FIE00142080","60.3269","24.9603","51.0","2020-04-25","2.8","9.0","-2.0"
"FIE00142080","60.3269","24.9603","51.0","2020-04-26","3.9","9.2","-1.4"
"FIE00142080","60.3269","24.9603","51.0","2020-04-27","4.1","8.3","0.2"
"FIE00142080","60.3269","24.9603","51.0","2020-04-28","3.8","7.1","1.7"
"FIE00142080","60.3269","24.9603","51.0","2020-04-29","1.8","6.3","0.5"
"FIE00142080","60.3269","24.9603","51.0","2020-04-30","2.2","7.0","-2.5"
"FIE00142080","60.3269","24.9603","51.0","2020-05-01","6.2","10.1","-1.7"
"FIE00142080","60.3269","24.9603","51.0","2020-05-02","9.4","14.9","6.0"
"FIE00142080","60.3269","24.9603","51.0","2020-05-03","9.6","14.6","7.4"
"FIE00142080","60.3269","24.9603","51.0","2020-05-04","6.2","10.2","4.7"
"FIE00142080","60.3269","24.9603","51.0","2020-05-05","9.1","16.4","1.1"
"FIE00142080","60.3269","24.9603","51.0","2020-05-06","10.0","16.8","4.5"
"FIE00142080","60.3269","24.9603","51.0","2020-05-07","7.7","14.0","1.6"
"FIE00142080","60.3269","24.9603","51.0","2020-05-08","7.9","13.6","2.2"
"FIE00142080","60.3269","24.9603","51.0","2020-05-09","8.4","14.6","3.6"
"FIE00142080","60.3269","24.9603","51.0","2020-05-10","9.3","14.9","1.1"
"FIE00142080","60.3269","24.9603","51.0","2020-05-11","3.9","11.7","0.2"
"FIE00142080","60.3269","24.9603","51.0","2020-05-12","4.4","10.2","-0.3"
"FIE00142080","60.3269","24.9603","51.0","2020-05-13","3.2","7.3","-2.0"
"FIE00142080","60.3269","24.9603","51.0","2020-05-14","5.3","10.5","0.3"
"FIE00142080","60.3269","24.9603","51.0","2020-05-15","4.7","10.3","0.2"
"FIE00142080","60.3269","24.9603","51.0","2020-05-16","4.2","7.6","2.2"
"FIE00142080","60.3269","24.9603","51.0","2020-05-17","4.1","9.7","-0.6"
