"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"BOM00026850","53.87","27.53","222.0","2020-05-08","8.3","14.5","1.4"
"BOM00026850","53.87","27.53","222.0","2020-05-09","12.6","18.9","2.9"
"BOM00026850","53.87","27.53","222.0","2020-05-10","12.4","20.0","4.4"
"BOM00026850","53.87","27.53","222.0","2020-05-11","17.0","25.6","4.5"
"BOM00026850","53.87","27.53","222.0","2020-05-14","5.3","10.3","0.2"
"BOM00026850","53.87","27.53","222.0","2020-05-15","8.9","14.7","-0.4"
"BOM00026850","53.87","27.53","222.0","2020-05-24","11.7","17.4","2.3"
"BOM00026850","53.87","27.53","222.0","2020-05-27","15.3","21.0","10.5"
"BOM00026850","53.87","27.53","222.0","2020-06-05","15.3","22.1","4.1"
"BOM00026850","53.87","27.53","222.0","2020-06-07","19.3","23.9","9.2"
"BOM00026850","53.87","27.53","222.0","2020-06-08","23.1","29.9","17.4"
"BOM00026850","53.87","27.53","222.0","2020-06-10","22.3","31.6","16.2"
"BOM00026850","53.87","27.53","222.0","2020-06-11","22.9","32.5","16.6"
"BOM00026850","53.87","27.53","222.0","2020-06-13","17.2",,
"BOM00026850","53.87","27.53","222.0","2020-06-14","13.4","14.5","12.2"
"BOM00026850","53.87","27.53","222.0","2020-06-17","23.3","29.7","16.9"
"BOM00026850","53.87","27.53","222.0","2020-06-20","22.8","28.5","17.9"
"BOM00026850","53.87","27.53","222.0","2020-06-21","20.6","25.5","16.9"
"BOM00026850","53.87","27.53","222.0","2020-06-23","20.3","24.7","15.3"
"BOM00026850","53.87","27.53","222.0","2020-06-24","20.9","26.6","13.3"
"BOM00026850","53.87","27.53","222.0","2020-06-25","21.8","29.3","11.7"
"BOM00026850","53.87","27.53","222.0","2020-06-26","23.7","29.9","13.3"
"BOM00026850","53.87","27.53","222.0","2020-06-27","23.2","28.6","14.2"
"BOM00026850","53.87","27.53","222.0","2020-06-29","22.1","27.6","14.3"
"BOM00026850","53.87","27.53","222.0","2020-07-01","20.7","25.4","12.1"
"BOM00026850","53.87","27.53","222.0","2020-07-04","20.3","25.0","15.9"
"BOM00026850","53.87","27.53","222.0","2020-07-05","21.4","26.0","11.7"
"BOM00026850","53.87","27.53","222.0","2020-07-09","15.5","20.7","9.4"
"BOM00026850","53.87","27.53","222.0","2020-07-11","19.2","22.9",
"BOM00026850","53.87","27.53","222.0","2020-07-13","14.2","19.9","9.5"
"BOM00026850","53.87","27.53","222.0","2020-07-14","15.4","21.0","7.2"
"BOM00026850","53.87","27.53","222.0","2020-07-15","16.2","20.0","12.1"
"BOM00026850","53.87","27.53","222.0","2020-07-16","16.2","23.3","7.5"
"BOM00026850","53.87","27.53","222.0","2020-07-17","18.3","24.9","9.2"
"BOM00026850","53.87","27.53","222.0","2020-07-18","17.9","26.1","9.8"
"BOM00026850","53.87","27.53","222.0","2020-07-19","18.4","25.7","10.1"
"BOM00026850","53.87","27.53","222.0","2020-07-20","18.4","26.9","10.6"
"BOM00026850","53.87","27.53","222.0","2020-07-21","16.1","21.6","11.4"
"BOM00026850","53.87","27.53","222.0","2020-07-24","15.0","22.1","5.5"
"BOM00026850","53.87","27.53","222.0","2020-07-26","19.7","26.6","11.9"
"BOM00026850","53.87","27.53","222.0","2020-07-30","17.4","23.0","11.3"
"BOM00026850","53.87","27.53","222.0","2020-08-02","15.7","22.8","9.2"
"BOM00026850","53.87","27.53","222.0","2020-08-03","17.8","26.4","8.3"
"BOM00026850","53.87","27.53","222.0","2020-08-04","21.1","28.8","12.0"
"BOM00026850","53.87","27.53","222.0","2020-08-05","20.8","22.6","16.1"
"BOM00026850","53.87","27.53","222.0","2020-08-07","20.3","27.9","11.6"
"BOM00026850","53.87","27.53","222.0","2020-08-08","20.8","27.9","13.3"
"BOM00026850","53.87","27.53","222.0","2020-08-11","17.7","23.6","13.5"
"BOM00026850","53.87","27.53","222.0","2020-08-12","14.2","17.3","8.3"
"BOM00026850","53.87","27.53","222.0","2020-08-13","13.8","19.0","11.7"
"BOM00026850","53.87","27.53","222.0","2020-08-14","13.9","21.4","5.8"
"BOM00026850","53.87","27.53","222.0","2020-08-15","16.9","26.2","8.0"
"BOM00026850","53.87","27.53","222.0","2020-08-16","19.4","28.8","10.3"
"BOM00026850","53.87","27.53","222.0","2020-08-17","20.5","29.7","11.2"
"BOM00026850","53.87","27.53","222.0","2020-08-18","19.6","26.9","12.2"
"BOM00026850","53.87","27.53","222.0","2020-08-26","15.3","20.1","11.2"
"BOM00026850","53.87","27.53","222.0","2020-09-03","16.7","20.9",
"BOM00026850","53.87","27.53","222.0","2020-09-05","15.7","20.4","9.2"
"BOM00026850","53.87","27.53","222.0","2020-09-09","15.1","19.9","12.8"
"BOM00026850","53.87","27.53","222.0","2020-09-11","10.3","17.3","4.6"
"BOM00026850","53.87","27.53","222.0","2020-09-12","13.3","19.8","5.9"
"BOM00026850","53.87","27.53","222.0","2020-09-13","14.8","20.5","9.4"
"BOM00026850","53.87","27.53","222.0","2020-09-16","17.3","26.2","9.4"
"BOM00026850","53.87","27.53","222.0","2020-09-19","10.6","17.0","5.8"
"BOM00026850","53.87","27.53","222.0","2020-09-20","7.9","16.8","2.4"
"BOM00026850","53.87","27.53","222.0","2020-09-21","9.8","19.5","1.6"
"BOM00026850","53.87","27.53","222.0","2020-09-22","12.4","23.1","5.1"
"BOM00026850","53.87","27.53","222.0","2020-09-23","12.8","23.2","6.3"
"BOM00026850","53.87","27.53","222.0","2020-09-24","11.9","22.9","5.2"
"BOM00026850","53.87","27.53","222.0","2020-09-25","14.8","23.7","6.5"
"BOM00026850","53.87","27.53","222.0","2020-09-26","17.6","23.9","13.5"
"BOM00026850","53.87","27.53","222.0","2020-09-29","9.6","16.7","3.8"
"BOM00026850","53.87","27.53","222.0","2020-10-01","13.4","19.1","9.3"
"BOM00026850","53.87","27.53","222.0","2020-10-04","16.3","20.6","13.5"
"BOM00026850","53.87","27.53","222.0","2020-10-08","13.5","15.0","12.3"
"BOM00026850","53.87","27.53","222.0","2020-10-10","11.8","16.3","7.7"
"BOM00026850","53.87","27.53","222.0","2020-10-17","2.7","5.1","0.4"
"BOM00026850","53.87","27.53","222.0","2020-10-20","3.5","8.6",
"BOM00026850","53.87","27.53","222.0","2020-10-21","6.3","8.3","1.5"
"BOM00026850","53.87","27.53","222.0","2020-10-23","11.5","14.6","10.3"
